quarter_date,hb_code,hb_name,loc_code,loc_name,measure,stays,los,avlos,sex,age
2018-06-30,S08000015,NHS Ayrshire & Arran,A111H,University Hospital Crosshouse,Elective Inpatients,15,45,3,Male,30-39
2018-09-30,S08000015,NHS Ayrshire & Arran,A111H,University Hospital Crosshouse,Elective Inpatients,15,40,2.66666666666667,Male,30-39
2018-12-31,S08000015,NHS Ayrshire & Arran,A111H,University Hospital Crosshouse,Elective Inpatients,20,50,2.5,Male,30-39
2018-03-31,S08000015,NHS Ayrshire & Arran,A111H,University Hospital Crosshouse,Elective Inpatients,15,39,2.6,Male,40-49
2018-06-30,S08000015,NHS Ayrshire & Arran,A111H,University Hospital Crosshouse,Elective Inpatients,25,43,1.72,Male,40-49
2018-09-30,S08000015,NHS Ayrshire & Arran,A111H,University Hospital Crosshouse,Elective Inpatients,40,60,1.5,Male,40-49
2018-12-31,S08000015,NHS Ayrshire & Arran,A111H,University Hospital Crosshouse,Elective Inpatients,20,50,2.5,Male,40-49
2018-03-31,S08000015,NHS Ayrshire & Arran,A111H,University Hospital Crosshouse,Elective Inpatients,45,144,3.2,Male,50-59
2018-06-30,S08000015,NHS Ayrshire & Arran,A111H,University Hospital Crosshouse,Elective Inpatients,45,139,3.08888888888889,Male,50-59
2018-09-30,S08000015,NHS Ayrshire & Arran,A111H,University Hospital Crosshouse,Elective Inpatients,50,125,2.5,Male,50-59
2018-12-31,S08000015,NHS Ayrshire & Arran,A111H,University Hospital Crosshouse,Elective Inpatients,57,185,3.24561403508772,Male,50-59
2018-03-31,S08000015,NHS Ayrshire & Arran,A111H,University Hospital Crosshouse,Elective Inpatients,70,443,6.32857142857143,Male,60-69
2018-06-30,S08000015,NHS Ayrshire & Arran,A111H,University Hospital Crosshouse,Elective Inpatients,73,305,4.17808219178082,Male,60-69
2018-09-30,S08000015,NHS Ayrshire & Arran,A111H,University Hospital Crosshouse,Elective Inpatients,60,216,3.6,Male,60-69
2018-12-31,S08000015,NHS Ayrshire & Arran,A111H,University Hospital Crosshouse,Elective Inpatients,90,330,3.66666666666667,Male,60-69
2018-03-31,S08000015,NHS Ayrshire & Arran,A111H,University Hospital Crosshouse,Elective Inpatients,70,348,4.97142857142857,Male,70-79
2018-06-30,S08000015,NHS Ayrshire & Arran,A111H,University Hospital Crosshouse,Elective Inpatients,80,330,4.125,Male,70-79
2018-09-30,S08000015,NHS Ayrshire & Arran,A111H,University Hospital Crosshouse,Elective Inpatients,70,390,5.57142857142857,Male,70-79
2018-12-31,S08000015,NHS Ayrshire & Arran,A111H,University Hospital Crosshouse,Elective Inpatients,83,340,4.09638554216868,Male,70-79
2018-03-31,S08000015,NHS Ayrshire & Arran,A111H,University Hospital Crosshouse,Elective Inpatients,40,93,2.325,Male,80-89
2018-06-30,S08000015,NHS Ayrshire & Arran,A111H,University Hospital Crosshouse,Elective Inpatients,35,105,3,Male,80-89
2018-09-30,S08000015,NHS Ayrshire & Arran,A111H,University Hospital Crosshouse,Elective Inpatients,45,139,3.08888888888889,Male,80-89
2018-12-31,S08000015,NHS Ayrshire & Arran,A111H,University Hospital Crosshouse,Elective Inpatients,35,70,2,Male,80-89
2018-03-31,S08000015,NHS Ayrshire & Arran,A111H,University Hospital Crosshouse,Elective Inpatients,0,0,,Male,90+
2018-06-30,S08000015,NHS Ayrshire & Arran,A111H,University Hospital Crosshouse,Elective Inpatients,0,0,,Male,90+
2018-06-30,S08000016,NHS Borders,B120H,Borders General Hospital,Elective Inpatients,0,0,,Female,0-9
2018-09-30,S08000016,NHS Borders,B120H,Borders General Hospital,Elective Inpatients,0,0,,Female,0-9
2018-03-31,S08000016,NHS Borders,B120H,Borders General Hospital,Elective Inpatients,0,0,,Female,10-19
2018-06-30,S08000016,NHS Borders,B120H,Borders General Hospital,Elective Inpatients,0,0,,Female,10-19
2018-09-30,S08000016,NHS Borders,B120H,Borders General Hospital,Elective Inpatients,5,0,0,Female,10-19
2018-12-31,S08000016,NHS Borders,B120H,Borders General Hospital,Elective Inpatients,0,0,,Female,10-19
2018-03-31,S08000016,NHS Borders,B120H,Borders General Hospital,Elective Inpatients,0,0,,Female,20-29
2018-06-30,S08000016,NHS Borders,B120H,Borders General Hospital,Elective Inpatients,10,10,1,Female,20-29
2018-09-30,S08000016,NHS Borders,B120H,Borders General Hospital,Elective Inpatients,5,0,0,Female,20-29
2018-12-31,S08000016,NHS Borders,B120H,Borders General Hospital,Elective Inpatients,0,0,,Female,20-29
2018-03-31,S08000016,NHS Borders,B120H,Borders General Hospital,Elective Inpatients,5,10,2,Female,30-39
2018-06-30,S08000016,NHS Borders,B120H,Borders General Hospital,Elective Inpatients,5,10,2,Female,30-39
2018-09-30,S08000016,NHS Borders,B120H,Borders General Hospital,Elective Inpatients,5,5,1,Female,30-39
2018-12-31,S08000016,NHS Borders,B120H,Borders General Hospital,Elective Inpatients,10,10,1,Female,30-39
2018-03-31,S08000016,NHS Borders,B120H,Borders General Hospital,Elective Inpatients,10,45,4.5,Female,40-49
2018-06-30,S08000016,NHS Borders,B120H,Borders General Hospital,Elective Inpatients,10,80,8,Female,40-49
2018-09-30,S08000016,NHS Borders,B120H,Borders General Hospital,Elective Inpatients,10,15,1.5,Female,40-49
2018-12-31,S08000016,NHS Borders,B120H,Borders General Hospital,Elective Inpatients,15,70,4.66666666666667,Female,40-49
2018-03-31,S08000016,NHS Borders,B120H,Borders General Hospital,Elective Inpatients,15,80,5.33333333333333,Female,50-59
2018-06-30,S08000016,NHS Borders,B120H,Borders General Hospital,Elective Inpatients,25,72,2.88,Female,50-59
2018-09-30,S08000016,NHS Borders,B120H,Borders General Hospital,Elective Inpatients,35,136,3.88571428571429,Female,50-59
2018-12-31,S08000016,NHS Borders,B120H,Borders General Hospital,Elective Inpatients,25,89,3.56,Female,50-59
2018-03-31,S08000016,NHS Borders,B120H,Borders General Hospital,Elective Inpatients,15,45,3,Female,60-69
2018-06-30,S08000016,NHS Borders,B120H,Borders General Hospital,Elective Inpatients,35,75,2.14285714285714,Female,60-69
2018-09-30,S08000016,NHS Borders,B120H,Borders General Hospital,Elective Inpatients,40,112,2.8,Female,60-69
2018-12-31,S08000016,NHS Borders,B120H,Borders General Hospital,Elective Inpatients,53,165,3.11320754716981,Female,60-69
2018-03-31,S08000016,NHS Borders,B120H,Borders General Hospital,Elective Inpatients,30,90,3,Female,70-79
2018-06-30,S08000016,NHS Borders,B120H,Borders General Hospital,Elective Inpatients,40,140,3.5,Female,70-79
2018-09-30,S08000016,NHS Borders,B120H,Borders General Hospital,Elective Inpatients,50,176,3.52,Female,70-79
2018-12-31,S08000016,NHS Borders,B120H,Borders General Hospital,Elective Inpatients,40,125,3.125,Female,70-79
2018-03-31,S08000016,NHS Borders,B120H,Borders General Hospital,Elective Inpatients,10,45,4.5,Female,80-89
2018-06-30,S08000016,NHS Borders,B120H,Borders General Hospital,Elective Inpatients,15,48,3.2,Female,80-89
2018-09-30,S08000016,NHS Borders,B120H,Borders General Hospital,Elective Inpatients,20,73,3.65,Female,80-89
2018-12-31,S08000016,NHS Borders,B120H,Borders General Hospital,Elective Inpatients,25,107,4.28,Female,80-89
2018-12-31,S08000016,NHS Borders,B120H,Borders General Hospital,Elective Inpatients,0,40,,Female,90+
2018-03-31,S08000016,NHS Borders,B120H,Borders General Hospital,Elective Inpatients,5,0,0,Male,0-9
2018-06-30,S08000016,NHS Borders,B120H,Borders General Hospital,Elective Inpatients,0,0,,Male,0-9
2018-09-30,S08000016,NHS Borders,B120H,Borders General Hospital,Elective Inpatients,0,0,,Male,0-9
2018-12-31,S08000016,NHS Borders,B120H,Borders General Hospital,Elective Inpatients,0,0,,Male,0-9
2018-03-31,S08000016,NHS Borders,B120H,Borders General Hospital,Elective Inpatients,0,5,,Male,10-19
2018-09-30,S08000016,NHS Borders,B120H,Borders General Hospital,Elective Inpatients,0,0,,Male,10-19
2018-03-31,S08000016,NHS Borders,B120H,Borders General Hospital,Elective Inpatients,5,5,1,Male,20-29
2018-06-30,S08000016,NHS Borders,B120H,Borders General Hospital,Elective Inpatients,0,10,,Male,20-29
2018-09-30,S08000016,NHS Borders,B120H,Borders General Hospital,Elective Inpatients,5,5,1,Male,20-29
2018-12-31,S08000016,NHS Borders,B120H,Borders General Hospital,Elective Inpatients,0,0,,Male,20-29
2018-03-31,S08000016,NHS Borders,B120H,Borders General Hospital,Elective Inpatients,0,0,,Male,30-39
2018-06-30,S08000016,NHS Borders,B120H,Borders General Hospital,Elective Inpatients,5,10,2,Male,30-39
2018-09-30,S08000016,NHS Borders,B120H,Borders General Hospital,Elective Inpatients,5,5,1,Male,30-39
2018-12-31,S08000016,NHS Borders,B120H,Borders General Hospital,Elective Inpatients,0,5,,Male,30-39
2018-03-31,S08000016,NHS Borders,B120H,Borders General Hospital,Elective Inpatients,5,5,1,Male,40-49
2018-06-30,S08000016,NHS Borders,B120H,Borders General Hospital,Elective Inpatients,5,15,3,Male,40-49
2018-09-30,S08000016,NHS Borders,B120H,Borders General Hospital,Elective Inpatients,10,10,1,Male,40-49
2018-12-31,S08000016,NHS Borders,B120H,Borders General Hospital,Elective Inpatients,5,10,2,Male,40-49
2018-03-31,S08000016,NHS Borders,B120H,Borders General Hospital,Elective Inpatients,15,30,2,Male,50-59
2018-06-30,S08000016,NHS Borders,B120H,Borders General Hospital,Elective Inpatients,25,77,3.08,Male,50-59
2018-09-30,S08000016,NHS Borders,B120H,Borders General Hospital,Elective Inpatients,30,81,2.7,Male,50-59
2018-12-31,S08000016,NHS Borders,B120H,Borders General Hospital,Elective Inpatients,30,65,2.16666666666667,Male,50-59
2018-03-31,S08000016,NHS Borders,B120H,Borders General Hospital,Elective Inpatients,23,50,2.17391304347826,Male,60-69
2018-06-30,S08000016,NHS Borders,B120H,Borders General Hospital,Elective Inpatients,55,169,3.07272727272727,Male,60-69
2018-09-30,S08000016,NHS Borders,B120H,Borders General Hospital,Elective Inpatients,50,104,2.08,Male,60-69
2018-12-31,S08000016,NHS Borders,B120H,Borders General Hospital,Elective Inpatients,38,80,2.10526315789474,Male,60-69
2018-03-31,S08000016,NHS Borders,B120H,Borders General Hospital,Elective Inpatients,30,63,2.1,Male,70-79
2018-06-30,S08000016,NHS Borders,B120H,Borders General Hospital,Elective Inpatients,60,195,3.25,Male,70-79
2018-09-30,S08000016,NHS Borders,B120H,Borders General Hospital,Elective Inpatients,50,131,2.62,Male,70-79
2018-12-31,S08000016,NHS Borders,B120H,Borders General Hospital,Elective Inpatients,65,165,2.53846153846154,Male,70-79
2018-03-31,S08000016,NHS Borders,B120H,Borders General Hospital,Elective Inpatients,15,32,2.13333333333333,Male,80-89
2018-06-30,S08000016,NHS Borders,B120H,Borders General Hospital,Elective Inpatients,20,59,2.95,Male,80-89
2018-09-30,S08000016,NHS Borders,B120H,Borders General Hospital,Elective Inpatients,25,45,1.8,Male,80-89
2018-12-31,S08000016,NHS Borders,B120H,Borders General Hospital,Elective Inpatients,15,38,2.53333333333333,Male,80-89
2018-09-30,S08000016,NHS Borders,B120H,Borders General Hospital,Elective Inpatients,0,0,,Male,90+
2018-12-31,S08000016,NHS Borders,B120H,Borders General Hospital,Elective Inpatients,0,10,,Male,90+
2018-06-30,S08000016,NHS Borders,S08000016,NHS Borders,Elective Inpatients,0,0,,Female,0-9
2018-09-30,S08000016,NHS Borders,S08000016,NHS Borders,Elective Inpatients,0,0,,Female,0-9
2018-03-31,S08000016,NHS Borders,S08000016,NHS Borders,Elective Inpatients,0,0,,Female,10-19
2018-06-30,S08000016,NHS Borders,S08000016,NHS Borders,Elective Inpatients,0,0,,Female,10-19
2018-09-30,S08000016,NHS Borders,S08000016,NHS Borders,Elective Inpatients,5,0,0,Female,10-19
2018-12-31,S08000016,NHS Borders,S08000016,NHS Borders,Elective Inpatients,0,0,,Female,10-19
2018-03-31,S08000016,NHS Borders,S08000016,NHS Borders,Elective Inpatients,0,0,,Female,20-29
2018-06-30,S08000016,NHS Borders,S08000016,NHS Borders,Elective Inpatients,10,10,1,Female,20-29
2018-09-30,S08000016,NHS Borders,S08000016,NHS Borders,Elective Inpatients,5,0,0,Female,20-29
2018-12-31,S08000016,NHS Borders,S08000016,NHS Borders,Elective Inpatients,0,0,,Female,20-29
2018-03-31,S08000016,NHS Borders,S08000016,NHS Borders,Elective Inpatients,5,12,2.4,Female,30-39
2018-06-30,S08000016,NHS Borders,S08000016,NHS Borders,Elective Inpatients,5,8,1.6,Female,30-39
2018-09-30,S08000016,NHS Borders,S08000016,NHS Borders,Elective Inpatients,5,5,1,Female,30-39
2018-12-31,S08000016,NHS Borders,S08000016,NHS Borders,Elective Inpatients,10,11,1.1,Female,30-39
2018-03-31,S08000016,NHS Borders,S08000016,NHS Borders,Elective Inpatients,10,43,4.3,Female,40-49
2018-06-30,S08000016,NHS Borders,S08000016,NHS Borders,Elective Inpatients,10,80,8,Female,40-49
2018-09-30,S08000016,NHS Borders,S08000016,NHS Borders,Elective Inpatients,10,16,1.6,Female,40-49
2018-12-31,S08000016,NHS Borders,S08000016,NHS Borders,Elective Inpatients,15,70,4.66666666666667,Female,40-49
2018-03-31,S08000016,NHS Borders,S08000016,NHS Borders,Elective Inpatients,15,80,5.33333333333333,Female,50-59
2018-06-30,S08000016,NHS Borders,S08000016,NHS Borders,Elective Inpatients,26,72,2.76923076923077,Female,50-59
2018-09-30,S08000016,NHS Borders,S08000016,NHS Borders,Elective Inpatients,36,136,3.77777777777778,Female,50-59
2018-12-31,S08000016,NHS Borders,S08000016,NHS Borders,Elective Inpatients,24,89,3.70833333333333,Female,50-59
2018-03-31,S08000016,NHS Borders,S08000016,NHS Borders,Elective Inpatients,15,45,3,Female,60-69
2018-06-30,S08000016,NHS Borders,S08000016,NHS Borders,Elective Inpatients,33,74,2.24242424242424,Female,60-69
2018-09-30,S08000016,NHS Borders,S08000016,NHS Borders,Elective Inpatients,39,112,2.87179487179487,Female,60-69
2018-12-31,S08000016,NHS Borders,S08000016,NHS Borders,Elective Inpatients,53,166,3.13207547169811,Female,60-69
2018-03-31,S08000016,NHS Borders,S08000016,NHS Borders,Elective Inpatients,29,90,3.10344827586207,Female,70-79
2018-06-30,S08000016,NHS Borders,S08000016,NHS Borders,Elective Inpatients,39,140,3.58974358974359,Female,70-79
2018-09-30,S08000016,NHS Borders,S08000016,NHS Borders,Elective Inpatients,50,176,3.52,Female,70-79
2018-12-31,S08000016,NHS Borders,S08000016,NHS Borders,Elective Inpatients,39,125,3.2051282051282,Female,70-79
2018-03-31,S08000016,NHS Borders,S08000016,NHS Borders,Elective Inpatients,10,47,4.7,Female,80-89
2018-06-30,S08000016,NHS Borders,S08000016,NHS Borders,Elective Inpatients,15,48,3.2,Female,80-89
2018-09-30,S08000016,NHS Borders,S08000016,NHS Borders,Elective Inpatients,20,73,3.65,Female,80-89
2018-12-31,S08000016,NHS Borders,S08000016,NHS Borders,Elective Inpatients,24,107,4.45833333333333,Female,80-89
2018-12-31,S08000016,NHS Borders,S08000016,NHS Borders,Elective Inpatients,0,40,,Female,90+
2018-03-31,S08000016,NHS Borders,S08000016,NHS Borders,Elective Inpatients,5,0,0,Male,0-9
2018-06-30,S08000016,NHS Borders,S08000016,NHS Borders,Elective Inpatients,0,0,,Male,0-9
2018-09-30,S08000016,NHS Borders,S08000016,NHS Borders,Elective Inpatients,0,0,,Male,0-9
2018-12-31,S08000016,NHS Borders,S08000016,NHS Borders,Elective Inpatients,0,0,,Male,0-9
2018-03-31,S08000016,NHS Borders,S08000016,NHS Borders,Elective Inpatients,0,7,,Male,10-19
2018-09-30,S08000016,NHS Borders,S08000016,NHS Borders,Elective Inpatients,0,0,,Male,10-19
2018-03-31,S08000016,NHS Borders,S08000016,NHS Borders,Elective Inpatients,5,5,1,Male,20-29
2018-06-30,S08000016,NHS Borders,S08000016,NHS Borders,Elective Inpatients,0,11,,Male,20-29
2018-09-30,S08000016,NHS Borders,S08000016,NHS Borders,Elective Inpatients,5,5,1,Male,20-29
2018-12-31,S08000016,NHS Borders,S08000016,NHS Borders,Elective Inpatients,0,0,,Male,20-29
2018-03-31,S08000016,NHS Borders,S08000016,NHS Borders,Elective Inpatients,0,0,,Male,30-39
2018-06-30,S08000016,NHS Borders,S08000016,NHS Borders,Elective Inpatients,5,10,2,Male,30-39
2018-09-30,S08000016,NHS Borders,S08000016,NHS Borders,Elective Inpatients,5,5,1,Male,30-39
2018-12-31,S08000016,NHS Borders,S08000016,NHS Borders,Elective Inpatients,0,5,,Male,30-39
2018-03-31,S08000016,NHS Borders,S08000016,NHS Borders,Elective Inpatients,5,6,1.2,Male,40-49
2018-06-30,S08000016,NHS Borders,S08000016,NHS Borders,Elective Inpatients,5,13,2.6,Male,40-49
2018-09-30,S08000016,NHS Borders,S08000016,NHS Borders,Elective Inpatients,10,8,0.8,Male,40-49
2018-12-31,S08000016,NHS Borders,S08000016,NHS Borders,Elective Inpatients,5,10,2,Male,40-49
2018-03-31,S08000016,NHS Borders,S08000016,NHS Borders,Elective Inpatients,15,32,2.13333333333333,Male,50-59
2018-06-30,S08000016,NHS Borders,S08000016,NHS Borders,Elective Inpatients,23,77,3.34782608695652,Male,50-59
2018-09-30,S08000016,NHS Borders,S08000016,NHS Borders,Elective Inpatients,29,81,2.79310344827586,Male,50-59
2018-12-31,S08000016,NHS Borders,S08000016,NHS Borders,Elective Inpatients,30,65,2.16666666666667,Male,50-59
2018-03-31,S08000016,NHS Borders,S08000016,NHS Borders,Elective Inpatients,23,48,2.08695652173913,Male,60-69
2018-06-30,S08000016,NHS Borders,S08000016,NHS Borders,Elective Inpatients,56,169,3.01785714285714,Male,60-69
2018-09-30,S08000016,NHS Borders,S08000016,NHS Borders,Elective Inpatients,50,104,2.08,Male,60-69
2018-12-31,S08000016,NHS Borders,S08000016,NHS Borders,Elective Inpatients,38,79,2.07894736842105,Male,60-69
2018-03-31,S08000016,NHS Borders,S08000016,NHS Borders,Elective Inpatients,31,63,2.03225806451613,Male,70-79
2018-06-30,S08000016,NHS Borders,S08000016,NHS Borders,Elective Inpatients,61,195,3.19672131147541,Male,70-79
2018-09-30,S08000016,NHS Borders,S08000016,NHS Borders,Elective Inpatients,51,131,2.56862745098039,Male,70-79
2018-12-31,S08000016,NHS Borders,S08000016,NHS Borders,Elective Inpatients,64,165,2.578125,Male,70-79
2018-03-31,S08000016,NHS Borders,S08000016,NHS Borders,Elective Inpatients,15,32,2.13333333333333,Male,80-89
2018-06-30,S08000016,NHS Borders,S08000016,NHS Borders,Elective Inpatients,21,59,2.80952380952381,Male,80-89
2018-09-30,S08000016,NHS Borders,S08000016,NHS Borders,Elective Inpatients,23,44,1.91304347826087,Male,80-89
2018-12-31,S08000016,NHS Borders,S08000016,NHS Borders,Elective Inpatients,15,38,2.53333333333333,Male,80-89
2018-09-30,S08000016,NHS Borders,S08000016,NHS Borders,Elective Inpatients,0,0,,Male,90+
2018-12-31,S08000016,NHS Borders,S08000016,NHS Borders,Elective Inpatients,0,11,,Male,90+
2018-03-31,S08000017,NHS Dumfries & Galloway,Y146H,Dumfries & Galloway Royal Infirmary,Elective Inpatients,10,10,1,Female,0-9
2018-06-30,S08000017,NHS Dumfries & Galloway,Y146H,Dumfries & Galloway Royal Infirmary,Elective Inpatients,10,13,1.3,Female,0-9
2018-09-30,S08000017,NHS Dumfries & Galloway,Y146H,Dumfries & Galloway Royal Infirmary,Elective Inpatients,10,11,1.1,Female,0-9
2018-12-31,S08000017,NHS Dumfries & Galloway,Y146H,Dumfries & Galloway Royal Infirmary,Elective Inpatients,5,5,1,Female,0-9
2018-03-31,S08000017,NHS Dumfries & Galloway,Y146H,Dumfries & Galloway Royal Infirmary,Elective Inpatients,10,15,1.5,Female,10-19
2018-06-30,S08000017,NHS Dumfries & Galloway,Y146H,Dumfries & Galloway Royal Infirmary,Elective Inpatients,10,10,1,Female,10-19
2018-09-30,S08000017,NHS Dumfries & Galloway,Y146H,Dumfries & Galloway Royal Infirmary,Elective Inpatients,21,20,0.952380952380952,Female,10-19
2018-12-31,S08000017,NHS Dumfries & Galloway,Y146H,Dumfries & Galloway Royal Infirmary,Elective Inpatients,10,10,1,Female,10-19
2018-03-31,S08000017,NHS Dumfries & Galloway,Y146H,Dumfries & Galloway Royal Infirmary,Elective Inpatients,10,10,1,Female,20-29
2018-06-30,S08000017,NHS Dumfries & Galloway,Y146H,Dumfries & Galloway Royal Infirmary,Elective Inpatients,20,29,1.45,Female,20-29
2018-09-30,S08000017,NHS Dumfries & Galloway,Y146H,Dumfries & Galloway Royal Infirmary,Elective Inpatients,15,15,1,Female,20-29
2018-12-31,S08000017,NHS Dumfries & Galloway,Y146H,Dumfries & Galloway Royal Infirmary,Elective Inpatients,10,11,1.1,Female,20-29
2018-03-31,S08000017,NHS Dumfries & Galloway,Y146H,Dumfries & Galloway Royal Infirmary,Elective Inpatients,10,22,2.2,Female,30-39
2018-06-30,S08000017,NHS Dumfries & Galloway,Y146H,Dumfries & Galloway Royal Infirmary,Elective Inpatients,20,79,3.95,Female,30-39
2018-09-30,S08000017,NHS Dumfries & Galloway,Y146H,Dumfries & Galloway Royal Infirmary,Elective Inpatients,10,21,2.1,Female,30-39
2018-12-31,S08000017,NHS Dumfries & Galloway,Y146H,Dumfries & Galloway Royal Infirmary,Elective Inpatients,20,25,1.25,Female,30-39
2018-03-31,S08000017,NHS Dumfries & Galloway,Y146H,Dumfries & Galloway Royal Infirmary,Elective Inpatients,25,85,3.4,Female,40-49
