quarter_date,hb_code,hb_name,loc_code,loc_name,measure,eps,los,avlos
31/12/2015,S08000019,NHS Forth Valley,S12000005,Clackmannanshire,Elective Inpatients,270,860,3.185185185
31/03/2016,S08000019,NHS Forth Valley,S12000005,Clackmannanshire,Elective Inpatients,270,755,2.796296296
30/06/2016,S08000019,NHS Forth Valley,S12000005,Clackmannanshire,Elective Inpatients,280,775,2.767857143
30/09/2016,S08000019,NHS Forth Valley,S12000005,Clackmannanshire,Elective Inpatients,250,905,3.62
31/12/2016,S08000019,NHS Forth Valley,S12000005,Clackmannanshire,Elective Inpatients,250,715,2.86
31/03/2017,S08000019,NHS Forth Valley,S12000005,Clackmannanshire,Elective Inpatients,300,785,2.616666667
30/06/2017,S08000019,NHS Forth Valley,S12000005,Clackmannanshire,Elective Inpatients,260,675,2.596153846
30/09/2017,S08000019,NHS Forth Valley,S12000005,Clackmannanshire,Elective Inpatients,275,820,2.981818182
31/12/2017,S08000019,NHS Forth Valley,S12000005,Clackmannanshire,Elective Inpatients,255,790,3.098039216
31/03/2018,S08000019,NHS Forth Valley,S12000005,Clackmannanshire,Elective Inpatients,235,820,3.489361702
30/06/2018,S08000019,NHS Forth Valley,S12000005,Clackmannanshire,Elective Inpatients,290,790,2.724137931
30/09/2018,S08000019,NHS Forth Valley,S12000005,Clackmannanshire,Elective Inpatients,235,600,2.553191489
31/12/2018,S08000019,NHS Forth Valley,S12000005,Clackmannanshire,Elective Inpatients,250,545,2.18
31/12/2013,S08000019,NHS Forth Valley,S12000014,Falkirk,Elective Inpatients,852,2920,3.427230047
31/03/2014,S08000019,NHS Forth Valley,S12000014,Falkirk,Elective Inpatients,924,2910,3.149350649
30/06/2014,S08000019,NHS Forth Valley,S12000014,Falkirk,Elective Inpatients,876,3070,3.50456621
30/09/2014,S08000019,NHS Forth Valley,S12000014,Falkirk,Elective Inpatients,825,2780,3.36969697
31/12/2014,S08000019,NHS Forth Valley,S12000014,Falkirk,Elective Inpatients,829,2860,3.449939686
31/03/2015,S08000019,NHS Forth Valley,S12000014,Falkirk,Elective Inpatients,839,2490,2.967818832
30/06/2015,S08000019,NHS Forth Valley,S12000014,Falkirk,Elective Inpatients,871,2590,2.973593571
30/09/2015,S08000019,NHS Forth Valley,S12000014,Falkirk,Elective Inpatients,881,2340,2.656072645
31/12/2015,S08000019,NHS Forth Valley,S12000014,Falkirk,Elective Inpatients,873,2645,3.02978236
31/03/2016,S08000019,NHS Forth Valley,S12000014,Falkirk,Elective Inpatients,798,2725,3.414786967
30/06/2016,S08000019,NHS Forth Valley,S12000014,Falkirk,Elective Inpatients,793,2525,3.184110971
30/09/2016,S08000019,NHS Forth Valley,S12000014,Falkirk,Elective Inpatients,823,2215,2.691373026
31/12/2016,S08000019,NHS Forth Valley,S12000014,Falkirk,Elective Inpatients,755,2145,2.841059603
31/03/2017,S08000019,NHS Forth Valley,S12000014,Falkirk,Elective Inpatients,850,2075,2.441176471
30/06/2017,S08000019,NHS Forth Valley,S12000014,Falkirk,Elective Inpatients,822,2505,3.047445255
30/09/2017,S08000019,NHS Forth Valley,S12000014,Falkirk,Elective Inpatients,705,1665,2.361702128
31/12/2017,S08000019,NHS Forth Valley,S12000014,Falkirk,Elective Inpatients,766,2105,2.748041775
31/03/2018,S08000019,NHS Forth Valley,S12000014,Falkirk,Elective Inpatients,783,2185,2.79054917
30/06/2018,S08000019,NHS Forth Valley,S12000014,Falkirk,Elective Inpatients,777,2285,2.940797941
30/09/2018,S08000019,NHS Forth Valley,S12000014,Falkirk,Elective Inpatients,739,2250,3.044654939
31/12/2018,S08000019,NHS Forth Valley,S12000014,Falkirk,Elective Inpatients,745,1710,2.295302013
31/12/2013,S08000019,NHS Forth Valley,S08000019,NHS Forth Valley,Elective Inpatients,1641,5188,3.161486898
31/03/2014,S08000019,NHS Forth Valley,S08000019,NHS Forth Valley,Elective Inpatients,1790,5573,3.113407821
30/06/2014,S08000019,NHS Forth Valley,S08000019,NHS Forth Valley,Elective Inpatients,1687,5498,3.259039715
30/09/2014,S08000019,NHS Forth Valley,S08000019,NHS Forth Valley,Elective Inpatients,1605,5287,3.294080997
31/12/2014,S08000019,NHS Forth Valley,S08000019,NHS Forth Valley,Elective Inpatients,1676,5295,3.159307876
31/03/2015,S08000019,NHS Forth Valley,S08000019,NHS Forth Valley,Elective Inpatients,1661,5103,3.072245635
30/06/2015,S08000019,NHS Forth Valley,S08000019,NHS Forth Valley,Elective Inpatients,1642,4863,2.961632156
30/09/2015,S08000019,NHS Forth Valley,S08000019,NHS Forth Valley,Elective Inpatients,1625,4721,2.905230769
31/12/2015,S08000019,NHS Forth Valley,S08000019,NHS Forth Valley,Elective Inpatients,1582,5057,3.196586599
31/03/2016,S08000019,NHS Forth Valley,S08000019,NHS Forth Valley,Elective Inpatients,1515,4942,3.262046205
30/06/2016,S08000019,NHS Forth Valley,S08000019,NHS Forth Valley,Elective Inpatients,1519,4410,2.903225806
30/09/2016,S08000019,NHS Forth Valley,S08000019,NHS Forth Valley,Elective Inpatients,1505,4515,3
31/12/2016,S08000019,NHS Forth Valley,S08000019,NHS Forth Valley,Elective Inpatients,1444,3977,2.754155125
31/03/2017,S08000019,NHS Forth Valley,S08000019,NHS Forth Valley,Elective Inpatients,1611,4049,2.513345748
30/06/2017,S08000019,NHS Forth Valley,S08000019,NHS Forth Valley,Elective Inpatients,1521,4193,2.756738988
30/09/2017,S08000019,NHS Forth Valley,S08000019,NHS Forth Valley,Elective Inpatients,1418,3594,2.534555712
31/12/2017,S08000019,NHS Forth Valley,S08000019,NHS Forth Valley,Elective Inpatients,1469,3990,2.716133424
31/03/2018,S08000019,NHS Forth Valley,S08000019,NHS Forth Valley,Elective Inpatients,1442,4182,2.900138696
30/06/2018,S08000019,NHS Forth Valley,S08000019,NHS Forth Valley,Elective Inpatients,1461,4140,2.833675565
30/09/2018,S08000019,NHS Forth Valley,S08000019,NHS Forth Valley,Elective Inpatients,1399,3774,2.697641172
31/12/2018,S08000019,NHS Forth Valley,S08000019,NHS Forth Valley,Elective Inpatients,1438,3545,2.465229485
30/06/2016,S08000019,NHS Forth Valley,NA,Other,Elective Inpatients,0,0,NA
30/09/2016,S08000019,NHS Forth Valley,NA,Other,Elective Inpatients,0,0,NA
31/03/2017,S08000019,NHS Forth Valley,NA,Other,Elective Inpatients,0,22,NA
30/06/2017,S08000019,NHS Forth Valley,NA,Other,Elective Inpatients,5,5,1
30/09/2017,S08000019,NHS Forth Valley,NA,Other,Elective Inpatients,5,5,1
31/12/2017,S08000019,NHS Forth Valley,NA,Other,Elective Inpatients,5,10,2
31/03/2018,S08000019,NHS Forth Valley,NA,Other,Elective Inpatients,5,13,2.6
30/06/2018,S08000019,NHS Forth Valley,NA,Other,Elective Inpatients,5,10,2
30/09/2018,S08000019,NHS Forth Valley,NA,Other,Elective Inpatients,10,15,1.5
31/12/2018,S08000019,NHS Forth Valley,NA,Other,Elective Inpatients,10,15,1.5
31/12/2013,S08000019,NHS Forth Valley,S12000030,Stirling,Elective Inpatients,465,1330,2.860215054
31/03/2014,S08000019,NHS Forth Valley,S12000030,Stirling,Elective Inpatients,526,1490,2.83269962
30/06/2014,S08000019,NHS Forth Valley,S12000030,Stirling,Elective Inpatients,498,1555,3.12248996
30/09/2014,S08000019,NHS Forth Valley,S12000030,Stirling,Elective Inpatients,494,1540,3.117408907
31/12/2014,S08000019,NHS Forth Valley,S12000030,Stirling,Elective Inpatients,542,1520,2.804428044
31/03/2015,S08000019,NHS Forth Valley,S12000030,Stirling,Elective Inpatients,507,1605,3.165680473
30/06/2015,S08000019,NHS Forth Valley,S12000030,Stirling,Elective Inpatients,476,1355,2.846638655
30/09/2015,S08000019,NHS Forth Valley,S12000030,Stirling,Elective Inpatients,481,1590,3.305613306
31/12/2015,S08000019,NHS Forth Valley,S12000030,Stirling,Elective Inpatients,439,1550,3.530751708
31/03/2016,S08000019,NHS Forth Valley,S12000030,Stirling,Elective Inpatients,447,1460,3.266219239
30/06/2016,S08000019,NHS Forth Valley,S12000030,Stirling,Elective Inpatients,444,1110,2.5
30/09/2016,S08000019,NHS Forth Valley,S12000030,Stirling,Elective Inpatients,433,1395,3.221709007
31/12/2016,S08000019,NHS Forth Valley,S12000030,Stirling,Elective Inpatients,439,1120,2.551252847
31/03/2017,S08000019,NHS Forth Valley,S12000030,Stirling,Elective Inpatients,459,1165,2.538126362
30/06/2017,S08000019,NHS Forth Valley,S12000030,Stirling,Elective Inpatients,435,1015,2.333333333
30/09/2017,S08000019,NHS Forth Valley,S12000030,Stirling,Elective Inpatients,435,1100,2.528735632
31/12/2017,S08000019,NHS Forth Valley,S12000030,Stirling,Elective Inpatients,444,1085,2.443693694
31/03/2018,S08000019,NHS Forth Valley,S12000030,Stirling,Elective Inpatients,415,1160,2.795180723
30/06/2018,S08000019,NHS Forth Valley,S12000030,Stirling,Elective Inpatients,387,1055,2.726098191
30/09/2018,S08000019,NHS Forth Valley,S12000030,Stirling,Elective Inpatients,415,910,2.192771084
31/12/2018,S08000019,NHS Forth Valley,S12000030,Stirling,Elective Inpatients,434,1275,2.937788018
31/12/2013,S08000020,NHS Grampian,S12000033,Aberdeen City,Elective Inpatients,1453,3645,2.508602891
31/03/2014,S08000020,NHS Grampian,S12000033,Aberdeen City,Elective Inpatients,1325,3580,2.701886792
30/06/2014,S08000020,NHS Grampian,S12000033,Aberdeen City,Elective Inpatients,1428,3615,2.531512605
30/09/2014,S08000020,NHS Grampian,S12000033,Aberdeen City,Elective Inpatients,1412,3570,2.528328612
31/12/2014,S08000020,NHS Grampian,S12000033,Aberdeen City,Elective Inpatients,1467,3730,2.542603954
31/03/2015,S08000020,NHS Grampian,S12000033,Aberdeen City,Elective Inpatients,1376,3335,2.42369186
30/06/2015,S08000020,NHS Grampian,S12000033,Aberdeen City,Elective Inpatients,1458,3590,2.462277092
30/09/2015,S08000020,NHS Grampian,S12000033,Aberdeen City,Elective Inpatients,1527,3640,2.383759005
31/12/2015,S08000020,NHS Grampian,S12000033,Aberdeen City,Elective Inpatients,1502,3610,2.403462051
31/03/2016,S08000020,NHS Grampian,S12000033,Aberdeen City,Elective Inpatients,1603,3990,2.489082969
30/06/2016,S08000020,NHS Grampian,S12000033,Aberdeen City,Elective Inpatients,1441,3460,2.40111034
30/09/2016,S08000020,NHS Grampian,S12000033,Aberdeen City,Elective Inpatients,1384,3400,2.456647399
31/12/2016,S08000020,NHS Grampian,S12000033,Aberdeen City,Elective Inpatients,1340,3255,2.429104478
31/03/2017,S08000020,NHS Grampian,S12000033,Aberdeen City,Elective Inpatients,1110,2810,2.531531532
30/06/2017,S08000020,NHS Grampian,S12000033,Aberdeen City,Elective Inpatients,1243,3210,2.582461786
30/09/2017,S08000020,NHS Grampian,S12000033,Aberdeen City,Elective Inpatients,1145,2640,2.305676856
31/12/2017,S08000020,NHS Grampian,S12000033,Aberdeen City,Elective Inpatients,1105,2590,2.343891403
31/03/2018,S08000020,NHS Grampian,S12000033,Aberdeen City,Elective Inpatients,947,2200,2.32312566
30/06/2018,S08000020,NHS Grampian,S12000033,Aberdeen City,Elective Inpatients,1064,2415,2.269736842
30/09/2018,S08000020,NHS Grampian,S12000033,Aberdeen City,Elective Inpatients,1069,2310,2.160898036
31/12/2018,S08000020,NHS Grampian,S12000033,Aberdeen City,Elective Inpatients,1101,2360,2.143505904
31/12/2013,S08000020,NHS Grampian,S12000034,Aberdeenshire,Elective Inpatients,1636,4275,2.613080685
31/03/2014,S08000020,NHS Grampian,S12000034,Aberdeenshire,Elective Inpatients,1640,4700,2.865853659
30/06/2014,S08000020,NHS Grampian,S12000034,Aberdeenshire,Elective Inpatients,1673,4150,2.480573819
30/09/2014,S08000020,NHS Grampian,S12000034,Aberdeenshire,Elective Inpatients,1656,4200,2.536231884
31/12/2014,S08000020,NHS Grampian,S12000034,Aberdeenshire,Elective Inpatients,1566,4295,2.74265645
31/03/2015,S08000020,NHS Grampian,S12000034,Aberdeenshire,Elective Inpatients,1645,4440,2.699088146
30/06/2015,S08000020,NHS Grampian,S12000034,Aberdeenshire,Elective Inpatients,1724,5770,3.346867749
30/09/2015,S08000020,NHS Grampian,S12000034,Aberdeenshire,Elective Inpatients,1700,3810,2.241176471
31/12/2015,S08000020,NHS Grampian,S12000034,Aberdeenshire,Elective Inpatients,1767,4290,2.427843803
31/03/2016,S08000020,NHS Grampian,S12000034,Aberdeenshire,Elective Inpatients,1709,4015,2.349327092
30/06/2016,S08000020,NHS Grampian,S12000034,Aberdeenshire,Elective Inpatients,1769,4305,2.433578293
30/09/2016,S08000020,NHS Grampian,S12000034,Aberdeenshire,Elective Inpatients,1637,4070,2.486255345
31/12/2016,S08000020,NHS Grampian,S12000034,Aberdeenshire,Elective Inpatients,1597,3820,2.391984972
31/03/2017,S08000020,NHS Grampian,S12000034,Aberdeenshire,Elective Inpatients,1394,3300,2.367288379
30/06/2017,S08000020,NHS Grampian,S12000034,Aberdeenshire,Elective Inpatients,1466,3290,2.24420191
30/09/2017,S08000020,NHS Grampian,S12000034,Aberdeenshire,Elective Inpatients,1417,3490,2.462949894
31/12/2017,S08000020,NHS Grampian,S12000034,Aberdeenshire,Elective Inpatients,1326,3075,2.319004525
31/03/2018,S08000020,NHS Grampian,S12000034,Aberdeenshire,Elective Inpatients,1187,2785,2.346251053
30/06/2018,S08000020,NHS Grampian,S12000034,Aberdeenshire,Elective Inpatients,1432,3475,2.426675978
30/09/2018,S08000020,NHS Grampian,S12000034,Aberdeenshire,Elective Inpatients,1340,3015,2.25
31/12/2018,S08000020,NHS Grampian,S12000034,Aberdeenshire,Elective Inpatients,1410,3110,2.205673759
31/12/2013,S08000020,NHS Grampian,S12000020,Moray,Elective Inpatients,635,1785,2.811023622
31/03/2014,S08000020,NHS Grampian,S12000020,Moray,Elective Inpatients,640,2050,3.203125
30/06/2014,S08000020,NHS Grampian,S12000020,Moray,Elective Inpatients,655,2190,3.34351145
30/09/2014,S08000020,NHS Grampian,S12000020,Moray,Elective Inpatients,665,1840,2.766917293
31/12/2014,S08000020,NHS Grampian,S12000020,Moray,Elective Inpatients,725,2000,2.75862069
31/03/2015,S08000020,NHS Grampian,S12000020,Moray,Elective Inpatients,720,1880,2.611111111
30/06/2015,S08000020,NHS Grampian,S12000020,Moray,Elective Inpatients,740,1800,2.432432432
30/09/2015,S08000020,NHS Grampian,S12000020,Moray,Elective Inpatients,640,1650,2.578125
31/12/2015,S08000020,NHS Grampian,S12000020,Moray,Elective Inpatients,735,1980,2.693877551
31/03/2016,S08000020,NHS Grampian,S12000020,Moray,Elective Inpatients,670,1675,2.5
30/06/2016,S08000020,NHS Grampian,S12000020,Moray,Elective Inpatients,685,1685,2.459854015
30/09/2016,S08000020,NHS Grampian,S12000020,Moray,Elective Inpatients,678,1690,2.492625369
31/12/2016,S08000020,NHS Grampian,S12000020,Moray,Elective Inpatients,620,1670,2.693548387
31/03/2017,S08000020,NHS Grampian,S12000020,Moray,Elective Inpatients,575,1275,2.217391304
30/06/2017,S08000020,NHS Grampian,S12000020,Moray,Elective Inpatients,635,1720,2.708661417
30/09/2017,S08000020,NHS Grampian,S12000020,Moray,Elective Inpatients,595,1540,2.588235294
31/12/2017,S08000020,NHS Grampian,S12000020,Moray,Elective Inpatients,625,1595,2.552
31/03/2018,S08000020,NHS Grampian,S12000020,Moray,Elective Inpatients,515,1245,2.417475728
30/06/2018,S08000020,NHS Grampian,S12000020,Moray,Elective Inpatients,650,1540,2.369230769
30/09/2018,S08000020,NHS Grampian,S12000020,Moray,Elective Inpatients,560,1260,2.25
31/12/2018,S08000020,NHS Grampian,S12000020,Moray,Elective Inpatients,575,1245,2.165217391
31/12/2013,S08000020,NHS Grampian,S08000020,NHS Grampian,Elective Inpatients,3723,9711,2.608380338
31/03/2014,S08000020,NHS Grampian,S08000020,NHS Grampian,Elective Inpatients,3604,10330,2.866259711
30/06/2014,S08000020,NHS Grampian,S08000020,NHS Grampian,Elective Inpatients,3756,9955,2.650425985
30/09/2014,S08000020,NHS Grampian,S08000020,NHS Grampian,Elective Inpatients,3735,9620,2.575635877
31/12/2014,S08000020,NHS Grampian,S08000020,NHS Grampian,Elective Inpatients,3760,10028,2.667021277
31/03/2015,S08000020,NHS Grampian,S08000020,NHS Grampian,Elective Inpatients,3747,9653,2.576194289
30/06/2015,S08000020,NHS Grampian,S08000020,NHS Grampian,Elective Inpatients,3925,11161,2.843566879
30/09/2015,S08000020,NHS Grampian,S08000020,NHS Grampian,Elective Inpatients,3871,9111,2.353655386
31/12/2015,S08000020,NHS Grampian,S08000020,NHS Grampian,Elective Inpatients,4011,9879,2.462976814
31/03/2016,S08000020,NHS Grampian,S08000020,NHS Grampian,Elective Inpatients,3982,9690,2.433450527
30/06/2016,S08000020,NHS Grampian,S08000020,NHS Grampian,Elective Inpatients,3894,9450,2.426810478
30/09/2016,S08000020,NHS Grampian,S08000020,NHS Grampian,Elective Inpatients,3699,9160,2.476344958
31/12/2016,S08000020,NHS Grampian,S08000020,NHS Grampian,Elective Inpatients,3563,8762,2.459163626
31/03/2017,S08000020,NHS Grampian,S08000020,NHS Grampian,Elective Inpatients,3082,7388,2.397144711
30/06/2017,S08000020,NHS Grampian,S08000020,NHS Grampian,Elective Inpatients,3346,8222,2.457262403
30/09/2017,S08000020,NHS Grampian,S08000020,NHS Grampian,Elective Inpatients,3161,7700,2.435937994
31/12/2017,S08000020,NHS Grampian,S08000020,NHS Grampian,Elective Inpatients,3056,7265,2.377290576
31/03/2018,S08000020,NHS Grampian,S08000020,NHS Grampian,Elective Inpatients,2654,6237,2.350037679
30/06/2018,S08000020,NHS Grampian,S08000020,NHS Grampian,Elective Inpatients,3151,7437,2.36020311
30/09/2018,S08000020,NHS Grampian,S08000020,NHS Grampian,Elective Inpatients,2982,6608,2.215962441
31/12/2018,S08000020,NHS Grampian,S08000020,NHS Grampian,Elective Inpatients,3094,6726,2.173884939
31/12/2013,S08000020,NHS Grampian,NA,Other,Elective Inpatients,0,0,NA
31/03/2014,S08000020,NHS Grampian,NA,Other,Elective Inpatients,0,0,NA
30/09/2014,S08000020,NHS Grampian,NA,Other,Elective Inpatients,5,5,1
31/12/2014,S08000020,NHS Grampian,NA,Other,Elective Inpatients,0,0,NA
31/03/2015,S08000020,NHS Grampian,NA,Other,Elective Inpatients,5,0,0
30/06/2015,S08000020,NHS Grampian,NA,Other,Elective Inpatients,5,5,1
30/09/2015,S08000020,NHS Grampian,NA,Other,Elective Inpatients,0,7,NA
31/12/2015,S08000020,NHS Grampian,NA,Other,Elective Inpatients,5,5,1
31/03/2016,S08000020,NHS Grampian,NA,Other,Elective Inpatients,0,5,NA
30/06/2016,S08000020,NHS Grampian,NA,Other,Elective Inpatients,0,0,NA
31/12/2016,S08000020,NHS Grampian,NA,Other,Elective Inpatients,5,20,4
31/03/2017,S08000020,NHS Grampian,NA,Other,Elective Inpatients,0,0,NA
30/06/2017,S08000020,NHS Grampian,NA,Other,Elective Inpatients,5,5,1
30/09/2017,S08000020,NHS Grampian,NA,Other,Elective Inpatients,5,28,5.6
31/12/2017,S08000020,NHS Grampian,NA,Other,Elective Inpatients,0,0,NA
31/03/2018,S08000020,NHS Grampian,NA,Other,Elective Inpatients,5,7,1.4
30/06/2018,S08000020,NHS Grampian,NA,Other,Elective Inpatients,5,7,1.4
30/09/2018,S08000020,NHS Grampian,NA,Other,Elective Inpatients,10,23,2.3
31/12/2018,S08000020,NHS Grampian,NA,Other,Elective Inpatients,10,10,1
31/12/2013,S08000021,NHS Greater Glasgow & Clyde,S12000045,East Dunbartonshire,Elective Inpatients,1060,2625,2.476415094
31/03/2014,S08000021,NHS Greater Glasgow & Clyde,S12000045,East Dunbartonshire,Elective Inpatients,1026,2795,2.72417154
30/06/2014,S08000021,NHS Greater Glasgow & Clyde,S12000045,East Dunbartonshire,Elective Inpatients,966,2940,3.043478261
30/09/2014,S08000021,NHS Greater Glasgow & Clyde,S12000045,East Dunbartonshire,Elective Inpatients,982,2765,2.815682281
31/12/2014,S08000021,NHS Greater Glasgow & Clyde,S12000045,East Dunbartonshire,Elective Inpatients,1033,2790,2.700871249
31/03/2015,S08000021,NHS Greater Glasgow & Clyde,S12000045,East Dunbartonshire,Elective Inpatients,978,2470,2.525562372
30/06/2015,S08000021,NHS Greater Glasgow & Clyde,S12000045,East Dunbartonshire,Elective Inpatients,872,2490,2.855504587
30/09/2015,S08000021,NHS Greater Glasgow & Clyde,S12000045,East Dunbartonshire,Elective Inpatients,942,3245,3.444798301
31/12/2015,S08000021,NHS Greater Glasgow & Clyde,S12000045,East Dunbartonshire,Elective Inpatients,962,3000,3.118503119
31/03/2016,S08000021,NHS Greater Glasgow & Clyde,S12000045,East Dunbartonshire,Elective Inpatients,869,2460,2.830840046
30/06/2016,S08000021,NHS Greater Glasgow & Clyde,S12000045,East Dunbartonshire,Elective Inpatients,874,2460,2.814645309
30/09/2016,S08000021,NHS Greater Glasgow & Clyde,S12000045,East Dunbartonshire,Elective Inpatients,850,2305,2.711764706
31/12/2016,S08000021,NHS Greater Glasgow & Clyde,S12000045,East Dunbartonshire,Elective Inpatients,874,2470,2.826086957
31/03/2017,S08000021,NHS Greater Glasgow & Clyde,S12000045,East Dunbartonshire,Elective Inpatients,883,2715,3.074745187
30/06/2017,S08000021,NHS Greater Glasgow & Clyde,S12000045,East Dunbartonshire,Elective Inpatients,823,2540,3.086269745
30/09/2017,S08000021,NHS Greater Glasgow & Clyde,S12000045,East Dunbartonshire,Elective Inpatients,775,1875,2.419354839
